['n', 't', 'd']
[52718, 0.5271800000002356, 0.8368343776562909]
[52719, 0.5271900000002355, 0.8367826612982908]
[52720, 0.5272000000002355, 0.8367309439592908]
[52721, 0.5272100000002354, 0.8366792256392908]
[52722, 0.5272200000002354, 0.8366275063382907]
[52723, 0.5272300000002353, 0.8365757860562907]
[52724, 0.5272400000002353, 0.8365240647932907]
[52725, 0.5272500000002353, 0.8364723425492906]
[52726, 0.5272600000002352, 0.8364206193242906]
[52727, 0.5272700000002352, 0.8363688951182906]
[52728, 0.5272800000002351, 0.8363171699312906]
[52729, 0.5272900000002351, 0.8362654437632906]
[52730, 0.527300000000235, 0.8362137166142906]
[52731, 0.527310000000235, 0.8361619884842906]
[52732, 0.5273200000002349, 0.8361102593732905]
[52733, 0.5273300000002349, 0.8360585292812905]
[52734, 0.5273400000002348, 0.8360067982082905]
[52735, 0.5273500000002348, 0.8359550661542905]
[52736, 0.5273600000002348, 0.8359033331192904]
[52737, 0.5273700000002347, 0.8358515991032904]
[52738, 0.5273800000002347, 0.8357998641062904]
[52739, 0.5273900000002346, 0.8357481281282904]
[52740, 0.5274000000002346, 0.8356963911692903]
[52741, 0.5274100000002345, 0.8356446532292903]
[52742, 0.5274200000002345, 0.8355929143082902]
[52743, 0.5274300000002344, 0.8355411744062902]
[52744, 0.5274400000002344, 0.8354894335232902]
[52745, 0.5274500000002343, 0.8354376916592902]
[52746, 0.5274600000002343, 0.8353859488142902]
[52747, 0.5274700000002343, 0.8353342049882901]
[52748, 0.5274800000002342, 0.8352824601812902]
[52749, 0.5274900000002342, 0.8352307143932901]
[52750, 0.5275000000002341, 0.8351789676242901]
[52751, 0.5275100000002341, 0.8351272198742901]
[52752, 0.527520000000234, 0.8350754711432901]
[52753, 0.527530000000234, 0.83502372143129]
[52754, 0.5275400000002339, 0.83497197073829]
[52755, 0.5275500000002339, 0.8349202190642899]
[52756, 0.5275600000002338, 0.8348684664092899]
[52757, 0.5275700000002338, 0.8348167127732898]
[52758, 0.5275800000002338, 0.8347649581562898]
[52759, 0.5275900000002337, 0.8347132025582898]
[52760, 0.5276000000002337, 0.8346614459792898]
[52761, 0.5276100000002336, 0.8346096884192898]
[52762, 0.5276200000002336, 0.8345579298782898]
[52763, 0.5276300000002335, 0.8345061703562898]
[52764, 0.5276400000002335, 0.8344544098532898]
[52765, 0.5276500000002334, 0.8344026483692898]
[52766, 0.5276600000002334, 0.8343508859042897]
[52767, 0.5276700000002333, 0.8342991224582897]
[52768, 0.5276800000002333, 0.8342473580312897]
[52769, 0.5276900000002333, 0.8341955926232897]
[52770, 0.5277000000002332, 0.8341438262342896]
[52771, 0.5277100000002332, 0.8340920588642896]
[52772, 0.5277200000002331, 0.8340402905132895]
[52773, 0.5277300000002331, 0.8339885211812895]
[52774, 0.527740000000233, 0.8339367508682894]
[52775, 0.527750000000233, 0.8338849795742894]
[52776, 0.5277600000002329, 0.8338332072992894]
[52777, 0.5277700000002329, 0.8337814340432894]
[52778, 0.5277800000002328, 0.8337296598062894]
[52779, 0.5277900000002328, 0.8336778845882894]
[52780, 0.5278000000002327, 0.8336261083892894]
[52781, 0.5278100000002327, 0.8335743312092894]
[52782, 0.5278200000002327, 0.8335225530482894]
[52783, 0.5278300000002326, 0.8334707739062893]
[52784, 0.5278400000002326, 0.8334189937832893]
[52785, 0.5278500000002325, 0.8333672126792893]
[52786, 0.5278600000002325, 0.8333154305942893]
[52787, 0.5278700000002324, 0.8332636475282892]
[52788, 0.5278800000002324, 0.8332118634812892]
[52789, 0.5278900000002323, 0.8331600784532891]
[52790, 0.5279000000002323, 0.8331082924442891]
[52791, 0.5279100000002322, 0.8330565054542891]
[52792, 0.5279200000002322, 0.8330047174832891]
[52793, 0.5279300000002322, 0.8329529285312891]
[52794, 0.5279400000002321, 0.8329011385982891]
[52795, 0.5279500000002321, 0.8328493476842891]
[52796, 0.527960000000232, 0.832797555789289]
[52797, 0.527970000000232, 0.8327457629132891]
[52798, 0.5279800000002319, 0.832693969056289]
[52799, 0.5279900000002319, 0.832642174218289]
[52800, 0.5280000000002318, 0.832590378399289]
[52801, 0.5280100000002318, 0.832538581599289]
[52802, 0.5280200000002317, 0.8324867838182889]
[52803, 0.5280300000002317, 0.8324349850562889]
[52804, 0.5280400000002317, 0.8323831853132888]
[52805, 0.5280500000002316, 0.8323313845892888]
[52806, 0.5280600000002316, 0.8322795828842887]
[52807, 0.5280700000002315, 0.8322277801982887]
[52808, 0.5280800000002315, 0.8321759765312887]
[52809, 0.5280900000002314, 0.8321241718832887]
[52810, 0.5281000000002314, 0.8320723662542887]
[52811, 0.5281100000002313, 0.8320205596442887]
[52812, 0.5281200000002313, 0.8319687520532887]
[52813, 0.5281300000002312, 0.8319169434812886]
[52814, 0.5281400000002312, 0.8318651339282886]
[52815, 0.5281500000002312, 0.8318133233942886]
[52816, 0.5281600000002311, 0.8317615118792886]
[52817, 0.5281700000002311, 0.8317096993832885]
[52818, 0.528180000000231, 0.8316578859062885]
[52819, 0.528190000000231, 0.8316060714482885]
[52820, 0.5282000000002309, 0.8315542560092885]
[52821, 0.5282100000002309, 0.8315024395892884]
[52822, 0.5282200000002308, 0.8314506221882884]
[52823, 0.5282300000002308, 0.8313988038062884]
[52824, 0.5282400000002307, 0.8313469844432884]
[52825, 0.5282500000002307, 0.8312951640992884]
[52826, 0.5282600000002307, 0.8312433427742884]
[52827, 0.5282700000002306, 0.8311915204682884]
[52828, 0.5282800000002306, 0.8311396971812883]
[52829, 0.5282900000002305, 0.8310878729132883]
[52830, 0.5283000000002305, 0.8310360476642883]
[52831, 0.5283100000002304, 0.8309842214342883]
[52832, 0.5283200000002304, 0.8309323942232882]
[52833, 0.5283300000002303, 0.8308805660312882]
[52834, 0.5283400000002303, 0.8308287368582882]
[52835, 0.5283500000002302, 0.8307769067042882]
[52836, 0.5283600000002302, 0.8307250755692881]
[52837, 0.5283700000002302, 0.8306732434532881]
[52838, 0.5283800000002301, 0.830621410356288]
[52839, 0.5283900000002301, 0.830569576278288]
[52840, 0.52840000000023, 0.830517741219288]
[52841, 0.52841000000023, 0.830465905179288]
[52842, 0.5284200000002299, 0.830414068158288]
[52843, 0.5284300000002299, 0.830362230156288]
[52844, 0.5284400000002298, 0.830310391173288]
[52845, 0.5284500000002298, 0.8302585512092879]
[52846, 0.5284600000002297, 0.8302067102642879]
[52847, 0.5284700000002297, 0.8301548683382879]
[52848, 0.5284800000002297, 0.8301030254312879]
[52849, 0.5284900000002296, 0.8300511815432878]
[52850, 0.5285000000002296, 0.8299993366742878]
[52851, 0.5285100000002295, 0.8299474908242878]
[52852, 0.5285200000002295, 0.8298956439932877]
[52853, 0.5285300000002294, 0.8298437961812877]
[52854, 0.5285400000002294, 0.8297919473882877]
[52855, 0.5285500000002293, 0.8297400976142877]
[52856, 0.5285600000002293, 0.8296882468592877]
[52857, 0.5285700000002292, 0.8296363951232877]
[52858, 0.5285800000002292, 0.8295845424062877]
[52859, 0.5285900000002292, 0.8295326887082877]
[52860, 0.5286000000002291, 0.8294808340292876]
[52861, 0.5286100000002291, 0.8294289783692876]
[52862, 0.528620000000229, 0.8293771217282876]
[52863, 0.528630000000229, 0.8293252641062876]
[52864, 0.5286400000002289, 0.8292734055032875]
[52865, 0.5286500000002289, 0.8292215459192875]
[52866, 0.5286600000002288, 0.8291696853542875]
[52867, 0.5286700000002288, 0.8291178238082875]
[52868, 0.5286800000002287, 0.8290659612812874]
[52869, 0.5286900000002287, 0.8290140977732874]
[52870, 0.5287000000002287, 0.8289622332842873]
[52871, 0.5287100000002286, 0.8289103678142873]
[52872, 0.5287200000002286, 0.8288585013632873]
[52873, 0.5287300000002285, 0.8288066339312873]
[52874, 0.5287400000002285, 0.8287547655182873]
[52875, 0.5287500000002284, 0.8287028961242873]
[52876, 0.5287600000002284, 0.8286510257492873]
[52877, 0.5287700000002283, 0.8285991543932872]
[52878, 0.5287800000002283, 0.8285472820562872]
[52879, 0.5287900000002282, 0.8284954087382872]
[52880, 0.5288000000002282, 0.8284435344392872]
[52881, 0.5288100000002282, 0.8283916591592871]
[52882, 0.5288200000002281, 0.8283397828982871]
[52883, 0.5288300000002281, 0.8282879056562871]
[52884, 0.528840000000228, 0.8282360274332871]
[52885, 0.528850000000228, 0.828184148229287]
[52886, 0.5288600000002279, 0.828132268044287]
[52887, 0.5288700000002279, 0.828080386878287]
[52888, 0.5288800000002278, 0.828028504731287]
[52889, 0.5288900000002278, 0.827976621603287]
[52890, 0.5289000000002277, 0.827924737494287]
[52891, 0.5289100000002277, 0.827872852404287]
[52892, 0.5289200000002277, 0.827820966333287]
[52893, 0.5289300000002276, 0.827769079281287]
[52894, 0.5289400000002276, 0.8277171912482869]
[52895, 0.5289500000002275, 0.8276653022342869]
[52896, 0.5289600000002275, 0.8276134122392869]
[52897, 0.5289700000002274, 0.8275615212632869]
[52898, 0.5289800000002274, 0.8275096293062868]
[52899, 0.5289900000002273, 0.8274577363682868]
[52900, 0.5290000000002273, 0.8274058424492867]
[52901, 0.5290100000002272, 0.8273539475492867]
[52902, 0.5290200000002272, 0.8273020516682866]
[52903, 0.5290300000002272, 0.8272501548062866]
[52904, 0.5290400000002271, 0.8271982569632866]
[52905, 0.5290500000002271, 0.8271463581392866]
[52906, 0.529060000000227, 0.8270944583342866]
[52907, 0.529070000000227, 0.8270425575482866]
[52908, 0.5290800000002269, 0.8269906557812866]
[52909, 0.5290900000002269, 0.8269387530332866]
[52910, 0.5291000000002268, 0.8268868493042866]
[52911, 0.5291100000002268, 0.8268349445942865]
[52912, 0.5291200000002267, 0.8267830389032865]
[52913, 0.5291300000002267, 0.8267311322312865]
[52914, 0.5291400000002267, 0.8266792245782865]
[52915, 0.5291500000002266, 0.8266273159442864]
[52916, 0.5291600000002266, 0.8265754063292864]
[52917, 0.5291700000002265, 0.8265234957332863]
[52918, 0.5291800000002265, 0.8264715841562863]
[52919, 0.5291900000002264, 0.8264196715982863]
[52920, 0.5292000000002264, 0.8263677580592863]
[52921, 0.5292100000002263, 0.8263158435392863]
[52922, 0.5292200000002263, 0.8262639280382863]
[52923, 0.5292300000002262, 0.8262120115562863]
[52924, 0.5292400000002262, 0.8261600940932863]
[52925, 0.5292500000002262, 0.8261081756492863]
[52926, 0.5292600000002261, 0.8260562562242862]
[52927, 0.5292700000002261, 0.8260043358182863]
[52928, 0.529280000000226, 0.8259524144312862]
[52929, 0.529290000000226, 0.8259004920632862]
[52930, 0.5293000000002259, 0.8258485687142861]
[52931, 0.5293100000002259, 0.8257966443842861]
[52932, 0.5293200000002258, 0.8257447190732861]
[52933, 0.5293300000002258, 0.825692792781286]
[52934, 0.5293400000002257, 0.825640865508286]
[52935, 0.5293500000002257, 0.825588937254286]
[52936, 0.5293600000002257, 0.825537008019286]
[52937, 0.5293700000002256, 0.825485077803286]
[52938, 0.5293800000002256, 0.825433146606286]
[52939, 0.5293900000002255, 0.8253812144282859]
[52940, 0.5294000000002255, 0.825329281269286]
[52941, 0.5294100000002254, 0.8252773471292859]
[52942, 0.5294200000002254, 0.8252254120082859]
[52943, 0.5294300000002253, 0.8251734759062859]
[52944, 0.5294400000002253, 0.8251215388232859]
[52945, 0.5294500000002252, 0.8250696007592858]
[52946, 0.5294600000002252, 0.8250176617142858]
[52947, 0.5294700000002251, 0.8249657216882857]
[52948, 0.5294800000002251, 0.8249137806812857]
[52949, 0.5294900000002251, 0.8248618386932857]
[52950, 0.529500000000225, 0.8248098957242856]
[52951, 0.529510000000225, 0.8247579517742856]
[52952, 0.5295200000002249, 0.8247060068432855]
[52953, 0.5295300000002249, 0.8246540609312856]
[52954, 0.5295400000002248, 0.8246021140382855]
[52955, 0.5295500000002248, 0.8245501661642856]
[52956, 0.5295600000002247, 0.8244982173092855]
[52957, 0.5295700000002247, 0.8244462674732855]
[52958, 0.5295800000002246, 0.8243943166562855]
[52959, 0.5295900000002246, 0.8243423648582855]
[52960, 0.5296000000002246, 0.8242904120792854]
[52961, 0.5296100000002245, 0.8242384583192854]
[52962, 0.5296200000002245, 0.8241865035782854]
[52963, 0.5296300000002244, 0.8241345478562854]
[52964, 0.5296400000002244, 0.8240825911532853]
[52965, 0.5296500000002243, 0.8240306334692853]
[52966, 0.5296600000002243, 0.8239786748042852]
[52967, 0.5296700000002242, 0.8239267151582852]
[52968, 0.5296800000002242, 0.8238747545312852]
[52969, 0.5296900000002241, 0.8238227929232852]
[52970, 0.5297000000002241, 0.8237708303342852]
[52971, 0.5297100000002241, 0.8237188667642852]
[52972, 0.529720000000224, 0.8236669022132852]
[52973, 0.529730000000224, 0.8236149366812852]
[52974, 0.5297400000002239, 0.8235629701682852]
[52975, 0.5297500000002239, 0.8235110026742851]
[52976, 0.5297600000002238, 0.8234590341992851]
[52977, 0.5297700000002238, 0.8234070647432851]
[52978, 0.5297800000002237, 0.8233550943062851]
[52979, 0.5297900000002237, 0.823303122888285]
[52980, 0.5298000000002236, 0.823251150489285]
[52981, 0.5298100000002236, 0.8231991771092849]
[52982, 0.5298200000002236, 0.8231472027482849]
[52983, 0.5298300000002235, 0.8230952274062848]
[52984, 0.5298400000002235, 0.8230432510832848]
[52985, 0.5298500000002234, 0.8229912737792848]
[52986, 0.5298600000002234, 0.8229392954942848]
[52987, 0.5298700000002233, 0.8228873162282848]
[52988, 0.5298800000002233, 0.8228353359812848]
[52989, 0.5298900000002232, 0.8227833547532848]
[52990, 0.5299000000002232, 0.8227313725442847]
[52991, 0.5299100000002231, 0.8226793893542848]
[52992, 0.5299200000002231, 0.8226274051832847]
[52993, 0.5299300000002231, 0.8225754200312847]
[52994, 0.529940000000223, 0.8225234338982846]
[52995, 0.529950000000223, 0.8224714467842846]
[52996, 0.5299600000002229, 0.8224194586892846]
[52997, 0.5299700000002229, 0.8223674696132846]
[52998, 0.5299800000002228, 0.8223154795562845]
[52999, 0.5299900000002228, 0.8222634885182845]
[53000, 0.5300000000002227, 0.8222114964992845]
[53001, 0.5300100000002227, 0.8221595034992845]
[53002, 0.5300200000002226, 0.8221075095182845]
[53003, 0.5300300000002226, 0.8220555145562845]
[53004, 0.5300400000002226, 0.8220035186132845]
[53005, 0.5300500000002225, 0.8219515216892844]
[53006, 0.5300600000002225, 0.8218995237842844]
[53007, 0.5300700000002224, 0.8218475248982844]
[53008, 0.5300800000002224, 0.8217955250312844]
[53009, 0.5300900000002223, 0.8217435241832843]
[53010, 0.5301000000002223, 0.8216915223542843]
[53011, 0.5301100000002222, 0.8216395195442843]
[53012, 0.5301200000002222, 0.8215875157532843]
[53013, 0.5301300000002221, 0.8215355109812842]
[53014, 0.5301400000002221, 0.8214835052282842]
[53015, 0.530150000000222, 0.8214314984942841]
[53016, 0.530160000000222, 0.8213794907792841]
[53017, 0.530170000000222, 0.8213274820832841]
[53018, 0.5301800000002219, 0.8212754724062841]
[53019, 0.5301900000002219, 0.8212234617482841]
[53020, 0.5302000000002218, 0.821171450109284]
[53021, 0.5302100000002218, 0.8211194374892841]
[53022, 0.5302200000002217, 0.821067423888284]
[53023, 0.5302300000002217, 0.821015409306284]
[53024, 0.5302400000002216, 0.820963393743284]
[53025, 0.5302500000002216, 0.820911377199284]
[53026, 0.5302600000002216, 0.8208593596742839]
[53027, 0.5302700000002215, 0.8208073411682839]
[53028, 0.5302800000002215, 0.8207553216812838]
[53029, 0.5302900000002214, 0.8207033012132838]
[53030, 0.5303000000002214, 0.8206512797642838]
[53031, 0.5303100000002213, 0.8205992573342837]
[53032, 0.5303200000002213, 0.8205472339232838]
[53033, 0.5303300000002212, 0.8204952095312837]
[53034, 0.5303400000002212, 0.8204431841582838]
[53035, 0.5303500000002211, 0.8203911578042837]
[53036, 0.5303600000002211, 0.8203391304692838]
[53037, 0.530370000000221, 0.8202871021532837]
[53038, 0.530380000000221, 0.8202350728562837]
[53039, 0.530390000000221, 0.8201830425782837]
[53040, 0.5304000000002209, 0.8201310113192837]
[53041, 0.5304100000002209, 0.8200789790792836]
[53042, 0.5304200000002208, 0.8200269458582836]
[53043, 0.5304300000002208, 0.8199749116562836]
[53044, 0.5304400000002207, 0.8199228764732835]
[53045, 0.5304500000002207, 0.8198708403092835]
[53046, 0.5304600000002206, 0.8198188031642835]
[53047, 0.5304700000002206, 0.8197667650382834]
[53048, 0.5304800000002206, 0.8197147259312834]
[53049, 0.5304900000002205, 0.8196626858432834]
[53050, 0.5305000000002205, 0.8196106447742834]
[53051, 0.5305100000002204, 0.8195586027242834]
[53052, 0.5305200000002204, 0.8195065596932833]
[53053, 0.5305300000002203, 0.8194545156812834]
[53054, 0.5305400000002203, 0.8194024706882833]
[53055, 0.5305500000002202, 0.8193504247142833]
[53056, 0.5305600000002202, 0.8192983777592833]
[53057, 0.5305700000002201, 0.8192463298232833]
[53058, 0.5305800000002201, 0.8191942809062832]
[53059, 0.53059000000022, 0.8191422310082832]
[53060, 0.53060000000022, 0.8190901801292831]
[53061, 0.53061000000022, 0.8190381282692831]
[53062, 0.5306200000002199, 0.8189860754282831]
[53063, 0.5306300000002199, 0.818934021606283]
[53064, 0.5306400000002198, 0.8188819668032831]
[53065, 0.5306500000002198, 0.818829911019283]
[53066, 0.5306600000002197, 0.8187778542542831]
[53067, 0.5306700000002197, 0.818725796508283]
[53068, 0.5306800000002196, 0.818673737781283]
[53069, 0.5306900000002196, 0.818621678073283]
[53070, 0.5307000000002196, 0.818569617384283]
[53071, 0.5307100000002195, 0.818517555714283]
[53072, 0.5307200000002195, 0.818465493063283]
[53073, 0.5307300000002194, 0.8184134294312829]
[53074, 0.5307400000002194, 0.8183613648182829]
[53075, 0.5307500000002193, 0.8183092992242829]
[53076, 0.5307600000002193, 0.8182572326492829]
[53077, 0.5307700000002192, 0.8182051650932828]
[53078, 0.5307800000002192, 0.8181530965562828]
[53079, 0.5307900000002191, 0.8181010270382827]
[53080, 0.5308000000002191, 0.8180489565392827]
[53081, 0.530810000000219, 0.8179968850592827]
[53082, 0.530820000000219, 0.8179448125982827]
[53083, 0.530830000000219, 0.8178927391562827]
[53084, 0.5308400000002189, 0.8178406647332827]
[53085, 0.5308500000002189, 0.8177885893292827]
[53086, 0.5308600000002188, 0.8177365129442826]
[53087, 0.5308700000002188, 0.8176844355782826]
[53088, 0.5308800000002187, 0.8176323572312826]
[53089, 0.5308900000002187, 0.8175802779032826]
[53090, 0.5309000000002186, 0.8175281975942825]
[53091, 0.5309100000002186, 0.8174761163042825]
[53092, 0.5309200000002186, 0.8174240340332825]
[53093, 0.5309300000002185, 0.8173719507812824]
[53094, 0.5309400000002185, 0.8173198665482824]
[53095, 0.5309500000002184, 0.8172677813342824]
